n,s,trial,n_compares,time_taken_ms
1000,78,0,20057,348
1000,78,1,20517,351
1000,78,2,20223,348
1000,78,3,20549,351
1000,78,4,20625,352
1000,78,5,20240,349
1000,78,6,19976,348
1000,78,7,20298,382
1000,78,8,20483,352
1000,78,9,20124,353
1000,78,10,20380,350
1000,78,11,20769,353
1000,78,12,20572,353
1000,78,13,21049,354
1000,78,14,20670,367
1000,79,0,20057,348
1000,79,1,20517,363
1000,79,2,20223,353
1000,79,3,20549,352
1000,79,4,20625,352
1000,79,5,20240,349
1000,79,6,19976,348
1000,79,7,20298,350
1000,79,8,20483,352
1000,79,9,20124,348
1000,79,10,20380,353
1000,79,11,20769,357
1000,79,12,20572,352
1000,79,13,21049,355
1000,79,14,20670,356
1000,80,0,20057,375
1000,80,1,20517,355
1000,80,2,20223,349
1000,80,3,20549,352
1000,80,4,20625,352
1000,80,5,20240,351
1000,80,6,19976,351
1000,80,7,20298,350
1000,80,8,20483,350
1000,80,9,20124,349
1000,80,10,20380,349
1000,80,11,20769,353
1000,80,12,20572,353
1000,80,13,21049,361
1000,80,14,20670,357
1000,81,0,20057,345
1000,81,1,20517,358
1000,81,2,20223,352
1000,81,3,20549,354
1000,81,4,20625,352
1000,81,5,20240,349
1000,81,6,19976,346
1000,81,7,20298,379
1000,81,8,20483,351
1000,81,9,20124,350
1000,81,10,20380,354
1000,81,11,20769,353
1000,81,12,20572,376
1000,81,13,21049,387
1000,81,14,20670,353
1000,82,0,20057,360
1000,82,1,20517,361
1000,82,2,20223,349
1000,82,3,20549,364
1000,82,4,20625,352
1000,82,5,20240,348
1000,82,6,19976,348
1000,82,7,20298,349
1000,82,8,20483,350
1000,82,9,20124,359
1000,82,10,20380,363
1000,82,11,20769,353
1000,82,12,20572,352
1000,82,13,21049,366
1000,82,14,20670,379
1000,83,0,20057,348
1000,83,1,20517,351
1000,83,2,20223,345
1000,83,3,20549,358
1000,83,4,20625,355
1000,83,5,20240,358
1000,83,6,19976,400
1000,83,7,20298,356
1000,83,8,20483,355
1000,83,9,20124,349
1000,83,10,20380,350
1000,83,11,20769,364
1000,83,12,20572,348
1000,83,13,21049,358
1000,83,14,20670,353
1000,84,0,20057,366
1000,84,1,20517,352
1000,84,2,20223,381
1000,84,3,20549,352
1000,84,4,20625,352
1000,84,5,20240,350
1000,84,6,19976,348
1000,84,7,20298,357
1000,84,8,20483,352
1000,84,9,20124,349
1000,84,10,20380,354
1000,84,11,20769,354
1000,84,12,20572,354
1000,84,13,21049,355
1000,84,14,20670,365
1000,85,0,20057,348
1000,85,1,20517,350
1000,85,2,20223,348
1000,85,3,20549,352
1000,85,4,20625,353
1000,85,5,20240,350
1000,85,6,19976,345
1000,85,7,20298,350
1000,85,8,20483,352
1000,85,9,20124,347
1000,85,10,20380,351
1000,85,11,20769,352
1000,85,12,20572,352
1000,85,13,21049,354
1000,85,14,20670,359
1000,86,0,20057,347
1000,86,1,20517,352
1000,86,2,20223,347
1000,86,3,20549,352
1000,86,4,20625,349
1000,86,5,20240,348
1000,86,6,19976,346
1000,86,7,20298,352
1000,86,8,20483,362
1000,86,9,20124,350
1000,86,10,20380,351
1000,86,11,20769,352
1000,86,12,20572,356
1000,86,13,21049,358
1000,86,14,20670,353
1000,87,0,20057,349
1000,87,1,20517,351
1000,87,2,20223,351
1000,87,3,20549,351
1000,87,4,20625,352
1000,87,5,20240,349
1000,87,6,19976,347
1000,87,7,20298,356
1000,87,8,20483,363
1000,87,9,20124,349
1000,87,10,20380,354
1000,87,11,20769,354
1000,87,12,20572,352
1000,87,13,21049,355
1000,87,14,20670,367
1000,88,0,20057,359
1000,88,1,20517,353
1000,88,2,20223,349
1000,88,3,20549,361
1000,88,4,20625,365
1000,88,5,20240,360
1000,88,6,19976,367
1000,88,7,20298,353
1000,88,8,20483,371
1000,88,9,20124,357
1000,88,10,20380,351
1000,88,11,20769,356
1000,88,12,20572,355
1000,88,13,21049,355
1000,88,14,20670,362
1000,89,0,20057,349
1000,89,1,20517,376
1000,89,2,20223,394
1000,89,3,20549,363
1000,89,4,20625,354
1000,89,5,20240,347
1000,89,6,19976,347
1000,89,7,20298,352
1000,89,8,20483,379
1000,89,9,20124,374
1000,89,10,20380,354
1000,89,11,20769,349
1000,89,12,20572,354
1000,89,13,21049,352
1000,89,14,20670,362
1000,90,0,20057,351
1000,90,1,20517,355
1000,90,2,20223,348
1000,90,3,20549,351
1000,90,4,20625,370
1000,90,5,20240,350
1000,90,6,19976,346
1000,90,7,20298,355
1000,90,8,20483,351
1000,90,9,20124,348
1000,90,10,20380,354
1000,90,11,20769,353
1000,90,12,20572,351
1000,90,13,21049,356
1000,90,14,20670,353
1000,91,0,20057,352
1000,91,1,20517,351
1000,91,2,20223,349
1000,91,3,20549,352
1000,91,4,20625,352
1000,91,5,20240,349
1000,91,6,19976,350
1000,91,7,20298,348
1000,91,8,20483,361
1000,91,9,20124,348
1000,91,10,20380,354
1000,91,11,20769,356
1000,91,12,20572,353
1000,91,13,21049,358
1000,91,14,20670,356
1000,92,0,20057,350
1000,92,1,20517,352
1000,92,2,20223,349
1000,92,3,20549,352
1000,92,4,20625,352
1000,92,5,20240,347
1000,92,6,19976,349
1000,92,7,20298,350
1000,92,8,20483,354
1000,92,9,20124,349
1000,92,10,20380,350
1000,92,11,20769,363
1000,92,12,20572,352
1000,92,13,21049,352
1000,92,14,20670,353
1000,93,0,20057,351
1000,93,1,20517,355
1000,93,2,20223,347
1000,93,3,20549,352
1000,93,4,20625,352
1000,93,5,20240,346
1000,93,6,19976,345
1000,93,7,20298,354
1000,93,8,20483,351
1000,93,9,20124,349
1000,93,10,20380,354
1000,93,11,20769,353
1000,93,12,20572,352
1000,93,13,21049,354
1000,93,14,20670,352
1000,94,0,20057,349
1000,94,1,20517,359
1000,94,2,20223,347
1000,94,3,20549,350
1000,94,4,20625,370
1000,94,5,20240,361
1000,94,6,19976,360
1000,94,7,20298,352
1000,94,8,20483,375
1000,94,9,20124,354
1000,94,10,20380,351
1000,94,11,20769,353
1000,94,12,20572,352
1000,94,13,21049,358
1000,94,14,20670,365
1000,95,0,20057,366
1000,95,1,20517,351
1000,95,2,20223,372
1000,95,3,20549,353
1000,95,4,20625,352
1000,95,5,20240,349
1000,95,6,19976,348
1000,95,7,20298,396
1000,95,8,20483,351
1000,95,9,20124,347
1000,95,10,20380,350
1000,95,11,20769,357
1000,95,12,20572,363
1000,95,13,21049,379
1000,95,14,20670,373
1000,96,0,20057,349
1000,96,1,20517,355
1000,96,2,20223,349
1000,96,3,20549,351
1000,96,4,20625,351
1000,96,5,20240,352
1000,96,6,19976,348
1000,96,7,20298,362
1000,96,8,20483,349
1000,96,9,20124,352
1000,96,10,20380,350
1000,96,11,20769,356
1000,96,12,20572,356
1000,96,13,21049,354
1000,96,14,20670,352
1000,97,0,20057,346
1000,97,1,20517,351
1000,97,2,20223,348
1000,97,3,20549,352
1000,97,4,20625,354
1000,97,5,20240,350
1000,97,6,19976,348
1000,97,7,20298,346
1000,97,8,20483,350
1000,97,9,20124,347
1000,97,10,20380,353
1000,97,11,20769,353
1000,97,12,20572,355
1000,97,13,21049,354
1000,97,14,20670,353
1000,98,0,20057,353
1000,98,1,20517,352
1000,98,2,20223,348
1000,98,3,20549,352
1000,98,4,20625,352
1000,98,5,20240,350
1000,98,6,19976,350
1000,98,7,20298,350
1000,98,8,20483,351
1000,98,9,20124,349
1000,98,10,20380,350
1000,98,11,20769,353
1000,98,12,20572,352
1000,98,13,21049,358
1000,98,14,20670,353
1000,99,0,20057,352
1000,99,1,20517,351
1000,99,2,20223,348
1000,99,3,20549,350
1000,99,4,20625,352
1000,99,5,20240,346
1000,99,6,19976,348
1000,99,7,20298,347
1000,99,8,20483,352
1000,99,9,20124,351
1000,99,10,20380,351
1000,99,11,20769,351
1000,99,12,20572,352
1000,99,13,21049,355
1000,99,14,20670,353
1000,100,0,20057,363
1000,100,1,20517,351
1000,100,2,20223,349
1000,100,3,20549,355
1000,100,4,20625,352
1000,100,5,20240,347
1000,100,6,19976,349
1000,100,7,20298,349
1000,100,8,20483,351
1000,100,9,20124,350
1000,100,10,20380,358
1000,100,11,20769,353
1000,100,12,20572,360
1000,100,13,21049,358
1000,100,14,20670,359
1000,101,0,20057,365
1000,101,1,20517,359
1000,101,2,20223,348
1000,101,3,20549,362
1000,101,4,20625,361
1000,101,5,20240,359
1000,101,6,19976,357
1000,101,7,20298,363
1000,101,8,20483,352
1000,101,9,20124,347
1000,101,10,20380,377
1000,101,11,20769,384
1000,101,12,20572,352
1000,101,13,21049,355
1000,101,14,20670,353
1000,102,0,20057,352
1000,102,1,20517,376
1000,102,2,20223,366
1000,102,3,20549,352
1000,102,4,20625,355
1000,102,5,20240,349
1000,102,6,19976,348
1000,102,7,20298,353
1000,102,8,20483,352
1000,102,9,20124,349
1000,102,10,20380,350
1000,102,11,20769,352
1000,102,12,20572,352
1000,102,13,21049,355
1000,102,14,20670,354
1000,103,0,20057,346
1000,103,1,20517,350
1000,103,2,20223,349
1000,103,3,20549,352
1000,103,4,20625,352
1000,103,5,20240,350
1000,103,6,19976,348
1000,103,7,20298,347
1000,103,8,20483,351
1000,103,9,20124,348
1000,103,10,20380,350
1000,103,11,20769,353
1000,103,12,20572,352
1000,103,13,21049,354
1000,103,14,20670,351
1000,104,0,20057,349
1000,104,1,20517,350
1000,104,2,20223,347
1000,104,3,20549,352
1000,104,4,20625,350
1000,104,5,20240,349
1000,104,6,19976,346
1000,104,7,20298,350
1000,104,8,20483,354
1000,104,9,20124,347
1000,104,10,20380,352
1000,104,11,20769,351
1000,104,12,20572,352
1000,104,13,21049,358
1000,104,14,20670,354
1000,105,0,20057,345
1000,105,1,20517,348
1000,105,2,20223,348
1000,105,3,20549,351
1000,105,4,20625,351
1000,105,5,20240,350
1000,105,6,19976,344
1000,105,7,20298,347
1000,105,8,20483,351
1000,105,9,20124,347
1000,105,10,20380,350
1000,105,11,20769,353
1000,105,12,20572,352
1000,105,13,21049,354
1000,105,14,20670,353
1000,106,0,20057,348
1000,106,1,20517,352
1000,106,2,20223,348
1000,106,3,20549,350
1000,106,4,20625,350
1000,106,5,20240,349
1000,106,6,19976,348
1000,106,7,20298,350
1000,106,8,20483,348
1000,106,9,20124,349
1000,106,10,20380,349
1000,106,11,20769,352
1000,106,12,20572,352
1000,106,13,21049,355
1000,106,14,20670,353
1000,107,0,20057,348
1000,107,1,20517,354
1000,107,2,20223,348
1000,107,3,20549,348
1000,107,4,20625,352
1000,107,5,20240,349
1000,107,6,19976,345
1000,107,7,20298,346
1000,107,8,20483,351
1000,107,9,20124,349
1000,107,10,20380,351
1000,107,11,20769,351
1000,107,12,20572,352
1000,107,13,21049,355
1000,107,14,20670,353
1000,108,0,20057,348
1000,108,1,20517,352
1000,108,2,20223,349
1000,108,3,20549,352
1000,108,4,20625,352
1000,108,5,20240,369
1000,108,6,19976,359
1000,108,7,20298,362
1000,108,8,20483,396
1000,108,9,20124,396
1000,108,10,20380,353
1000,108,11,20769,375
1000,108,12,20572,380
1000,108,13,21049,355
1000,108,14,20670,355
1000,109,0,20057,360
1000,109,1,20517,349
1000,109,2,20223,352
1000,109,3,20549,351
1000,109,4,20625,352
1000,109,5,20240,353
1000,109,6,19976,347
1000,109,7,20298,349
1000,109,8,20483,348
1000,109,9,20124,357
1000,109,10,20380,359
1000,109,11,20769,356
1000,109,12,20572,350
1000,109,13,21049,378
1000,109,14,20670,353
1000,110,0,20057,347
1000,110,1,20517,358
1000,110,2,20223,349
1000,110,3,20549,352
1000,110,4,20625,354
1000,110,5,20240,349
1000,110,6,19976,348
1000,110,7,20298,348
1000,110,8,20483,354
1000,110,9,20124,348
1000,110,10,20380,350
1000,110,11,20769,353
1000,110,12,20572,352
1000,110,13,21049,355
1000,110,14,20670,355
1000,111,0,20057,385
1000,111,1,20517,366
1000,111,2,20223,349
1000,111,3,20549,352
1000,111,4,20625,371
1000,111,5,20240,355
1000,111,6,19976,347
1000,111,7,20298,351
1000,111,8,20483,367
1000,111,9,20124,349
1000,111,10,20380,351
1000,111,11,20769,356
1000,111,12,20572,352
1000,111,13,21049,396
1000,111,14,20670,365
1000,112,0,20057,347
1000,112,1,20517,351
1000,112,2,20223,366
1000,112,3,20549,350
1000,112,4,20625,352
1000,112,5,20240,361
1000,112,6,19976,371
1000,112,7,20298,363
1000,112,8,20483,373
1000,112,9,20124,346
1000,112,10,20380,351
1000,112,11,20769,356
1000,112,12,20572,352
1000,112,13,21049,355
1000,112,14,20670,354
1000,113,0,20057,350
1000,113,1,20517,356
1000,113,2,20223,364
1000,113,3,20549,359
1000,113,4,20625,355
1000,113,5,20240,361
1000,113,6,19976,350
1000,113,7,20298,350
1000,113,8,20483,362
1000,113,9,20124,348
1000,113,10,20380,350
1000,113,11,20769,360
1000,113,12,20572,356
1000,113,13,21049,357
1000,113,14,20670,368
1000,114,0,20057,348
1000,114,1,20517,358
1000,114,2,20223,365
1000,114,3,20549,372
1000,114,4,20625,372
1000,114,5,20240,365
1000,114,6,19976,366
1000,114,7,20298,352
1000,114,8,20483,358
1000,114,9,20124,346
1000,114,10,20380,364
1000,114,11,20769,356
1000,114,12,20572,356
1000,114,13,21049,380
1000,114,14,20670,376
1000,115,0,20057,384
1000,115,1,20517,372
1000,115,2,20223,347
1000,115,3,20549,352
1000,115,4,20625,352
1000,115,5,20240,350
1000,115,6,19976,348
1000,115,7,20298,351
1000,115,8,20483,351
1000,115,9,20124,352
1000,115,10,20380,351
1000,115,11,20769,353
1000,115,12,20572,352
1000,115,13,21049,363
1000,115,14,20670,381
1000,116,0,20057,374
1000,116,1,20517,354
1000,116,2,20223,347
1000,116,3,20549,364
1000,116,4,20625,364
1000,116,5,20240,349
1000,116,6,19976,348
1000,116,7,20298,361
1000,116,8,20483,351
1000,116,9,20124,373
1000,116,10,20380,351
1000,116,11,20769,378
1000,116,12,20572,372
1000,116,13,21049,379
1000,116,14,20670,351
1000,117,0,20057,358
1000,117,1,20517,352
1000,117,2,20223,349
1000,117,3,20549,351
1000,117,4,20625,350
1000,117,5,20240,346
1000,117,6,19976,348
1000,117,7,20298,347
1000,117,8,20483,384
1000,117,9,20124,356
1000,117,10,20380,354
1000,117,11,20769,368
1000,117,12,20572,353
1000,117,13,21049,355
1000,117,14,20670,353
1000,118,0,20057,348
1000,118,1,20517,355
1000,118,2,20223,346
1000,118,3,20549,351
1000,118,4,20625,356
1000,118,5,20240,348
1000,118,6,19976,377
1000,118,7,20298,367
1000,118,8,20483,353
1000,118,9,20124,348
1000,118,10,20380,362
1000,118,11,20769,366
1000,118,12,20572,353
1000,118,13,21049,358
1000,118,14,20670,361
1000,119,0,20057,366
1000,119,1,20517,364
1000,119,2,20223,352
1000,119,3,20549,362
1000,119,4,20625,378
1000,119,5,20240,360
1000,119,6,19976,359
1000,119,7,20298,349
1000,119,8,20483,364
1000,119,9,20124,362
1000,119,10,20380,355
1000,119,11,20769,357
1000,119,12,20572,363
1000,119,13,21049,355
1000,119,14,20670,354
1000,120,0,20057,359
1000,120,1,20517,361
1000,120,2,20223,355
1000,120,3,20549,351
1000,120,4,20625,352
1000,120,5,20240,349
1000,120,6,19976,349
1000,120,7,20298,375
1000,120,8,20483,349
1000,120,9,20124,352
1000,120,10,20380,350
1000,120,11,20769,353
1000,120,12,20572,356
1000,120,13,21049,354
1000,120,14,20670,388
1000,121,0,20057,361
1000,121,1,20517,352
1000,121,2,20223,348
1000,121,3,20549,360
1000,121,4,20625,358
1000,121,5,20240,354
1000,121,6,19976,347
1000,121,7,20298,354
1000,121,8,20483,358
1000,121,9,20124,349
1000,121,10,20380,354
1000,121,11,20769,368
1000,121,12,20572,380
1000,121,13,21049,355
1000,121,14,20670,354
1000,122,0,20057,349
1000,122,1,20517,355
1000,122,2,20223,349
1000,122,3,20549,361
1000,122,4,20625,351
1000,122,5,20240,350
1000,122,6,19976,346
1000,122,7,20298,350
1000,122,8,20483,352
1000,122,9,20124,348
1000,122,10,20380,350
1000,122,11,20769,353
1000,122,12,20572,351
1000,122,13,21049,355
1000,122,14,20670,349
1000,123,0,20057,348
1000,123,1,20517,351
1000,123,2,20223,349
1000,123,3,20549,351
1000,123,4,20625,355
1000,123,5,20240,346
1000,123,6,19976,357
1000,123,7,20298,369
1000,123,8,20483,354
1000,123,9,20124,347
1000,123,10,20380,364
1000,123,11,20769,366
1000,123,12,20572,361
1000,123,13,21049,355
1000,123,14,20670,352
1000,124,0,20057,351
1000,124,1,20517,351
1000,124,2,20223,352
1000,124,3,20549,360
1000,124,4,20625,359
1000,124,5,20240,356
1000,124,6,19976,348
1000,124,7,20298,353
1000,124,8,20483,350
1000,124,9,20124,347
1000,124,10,20380,350
1000,124,11,20769,356
1000,124,12,20572,352
1000,124,13,21049,374
1000,124,14,20670,367
1000,125,0,34911,408
1000,125,1,35340,397
1000,125,2,35145,396
1000,125,3,35385,397
1000,125,4,35782,400
1000,125,5,35239,396
1000,125,6,33796,391
1000,125,7,34620,405
1000,125,8,34851,403
1000,125,9,35326,400
1000,125,10,35462,411
1000,125,11,34846,394
1000,125,12,35132,416
1000,125,13,35766,419
1000,125,14,35971,416
1000,126,0,34911,402
1000,126,1,35340,401
1000,126,2,35145,404
1000,126,3,35385,405
1000,126,4,35782,407
1000,126,5,35239,419
1000,126,6,33796,398
1000,126,7,34620,419
1000,126,8,34851,411
1000,126,9,35326,437
1000,126,10,35462,399
1000,126,11,34846,394
1000,126,12,35132,396
1000,126,13,35766,401
1000,126,14,35971,402
1000,127,0,34911,397
1000,127,1,35340,408
1000,127,2,35145,400
1000,127,3,35385,409
1000,127,4,35782,401
1000,127,5,35239,396
1000,127,6,33796,387
1000,127,7,34620,392
1000,127,8,34851,395
1000,127,9,35326,397
1000,127,10,35462,403
1000,127,11,34846,394
1000,127,12,35132,399
1000,127,13,35766,400
1000,127,14,35971,402
1000,128,0,34911,396
1000,128,1,35340,415
1000,128,2,35145,412
1000,128,3,35385,397
1000,128,4,35782,404
1000,128,5,35239,409
1000,128,6,33796,390
1000,128,7,34620,397
1000,128,8,34851,395
1000,128,9,35326,397
1000,128,10,35462,409
1000,128,11,34846,394
1000,128,12,35132,396
1000,128,13,35766,424
1000,128,14,35971,408
1000,129,0,34911,395
1000,129,1,35340,405
1000,129,2,35145,404
1000,129,3,35385,401
1000,129,4,35782,401
1000,129,5,35239,396
1000,129,6,33796,391
1000,129,7,34620,392
1000,129,8,34851,394
1000,129,9,35326,401
1000,129,10,35462,399
1000,129,11,34846,393
1000,129,12,35132,396
1000,129,13,35766,401
1000,129,14,35971,402
1000,130,0,34911,399
1000,130,1,35340,398
1000,130,2,35145,399
1000,130,3,35385,397
1000,130,4,35782,401
1000,130,5,35239,400
1000,130,6,33796,402
1000,130,7,34620,395
1000,130,8,34851,394
1000,130,9,35326,397
1000,130,10,35462,416
1000,130,11,34846,393
1000,130,12,35132,397
1000,130,13,35766,404
1000,130,14,35971,406
1000,131,0,34911,403
1000,131,1,35340,398
1000,131,2,35145,428
1000,131,3,35385,416
1000,131,4,35782,413
1000,131,5,35239,410
1000,131,6,33796,394
1000,131,7,34620,392
1000,131,8,34851,395
1000,131,9,35326,407
1000,131,10,35462,399
1000,131,11,34846,393
1000,131,12,35132,397
1000,131,13,35766,401
1000,131,14,35971,402
1000,132,0,34911,406
1000,132,1,35340,398
1000,132,2,35145,396
1000,132,3,35385,397
1000,132,4,35782,401
1000,132,5,35239,396
1000,132,6,33796,388
1000,132,7,34620,393
1000,132,8,34851,394
1000,132,9,35326,397
1000,132,10,35462,398
1000,132,11,34846,393
1000,132,12,35132,397
1000,132,13,35766,401
1000,132,14,35971,403
1000,133,0,34911,396
1000,133,1,35340,399
1000,133,2,35145,399
1000,133,3,35385,398
1000,133,4,35782,402
1000,133,5,35239,398
1000,133,6,33796,387
1000,133,7,34620,393
1000,133,8,34851,416
1000,133,9,35326,401
1000,133,10,35462,398
1000,133,11,34846,394
1000,133,12,35132,397
1000,133,13,35766,435
1000,133,14,35971,403
1000,134,0,34911,397
1000,134,1,35340,397
1000,134,2,35145,404
1000,134,3,35385,411
1000,134,4,35782,514
1000,134,5,35239,396
1000,134,6,33796,410
1000,134,7,34620,401
1000,134,8,34851,436
1000,134,9,35326,426
1000,134,10,35462,401
1000,134,11,34846,393
1000,134,12,35132,396
1000,134,13,35766,456
1000,134,14,35971,414
1000,135,0,34911,399
1000,135,1,35340,404
1000,135,2,35145,416
1000,135,3,35385,398
1000,135,4,35782,401
1000,135,5,35239,400
1000,135,6,33796,388
1000,135,7,34620,401
1000,135,8,34851,397
1000,135,9,35326,398
1000,135,10,35462,407
1000,135,11,34846,394
1000,135,12,35132,397
1000,135,13,35766,400
1000,135,14,35971,403
1000,136,0,34911,395
1000,136,1,35340,400
1000,136,2,35145,421
1000,136,3,35385,399
1000,136,4,35782,401
1000,136,5,35239,404
1000,136,6,33796,397
1000,136,7,34620,392
1000,136,8,34851,415
1000,136,9,35326,416
1000,136,10,35462,411
1000,136,11,34846,427
1000,136,12,35132,414
1000,136,13,35766,418
1000,136,14,35971,406
1000,137,0,34911,400
1000,137,1,35340,414
1000,137,2,35145,406
1000,137,3,35385,405
1000,137,4,35782,401
1000,137,5,35239,406
1000,137,6,33796,392
1000,137,7,34620,403
1000,137,8,34851,405
1000,137,9,35326,425
1000,137,10,35462,403
1000,137,11,34846,422
1000,137,12,35132,411
1000,137,13,35766,435
1000,137,14,35971,417
1000,138,0,34911,395
1000,138,1,35340,406
1000,138,2,35145,395
1000,138,3,35385,401
1000,138,4,35782,401
1000,138,5,35239,406
1000,138,6,33796,402
1000,138,7,34620,416
1000,138,8,34851,408
1000,138,9,35326,415
1000,138,10,35462,399
1000,138,11,34846,393
1000,138,12,35132,397
1000,138,13,35766,401
1000,138,14,35971,419
1000,139,0,34911,395
1000,139,1,35340,406
1000,139,2,35145,402
1000,139,3,35385,400
1000,139,4,35782,407
1000,139,5,35239,406
1000,139,6,33796,390
1000,139,7,34620,404
1000,139,8,34851,408
1000,139,9,35326,420
1000,139,10,35462,403
1000,139,11,34846,412
1000,139,12,35132,412
1000,139,13,35766,401
1000,139,14,35971,416
1000,140,0,34911,442
1000,140,1,35340,406
1000,140,2,35145,434
1000,140,3,35385,401
1000,140,4,35782,401
1000,140,5,35239,396
1000,140,6,33796,390
1000,140,7,34620,395
1000,140,8,34851,398
1000,140,9,35326,423
1000,140,10,35462,407
1000,140,11,34846,408
1000,140,12,35132,427
1000,140,13,35766,410
1000,140,14,35971,404
1000,141,0,34911,396
1000,141,1,35340,398
1000,141,2,35145,397
1000,141,3,35385,401
1000,141,4,35782,401
1000,141,5,35239,396
1000,141,6,33796,390
1000,141,7,34620,397
1000,141,8,34851,417
1000,141,9,35326,410
1000,141,10,35462,412
1000,141,11,34846,415
1000,141,12,35132,397
1000,141,13,35766,414
1000,141,14,35971,403
1000,142,0,34911,398
1000,142,1,35340,405
1000,142,2,35145,397
1000,142,3,35385,408
1000,142,4,35782,413
1000,142,5,35239,396
1000,142,6,33796,417
1000,142,7,34620,403
1000,142,8,34851,398
1000,142,9,35326,397
1000,142,10,35462,412
1000,142,11,34846,400
1000,142,12,35132,439
1000,142,13,35766,433
1000,142,14,35971,446
1000,143,0,34911,409
1000,143,1,35340,443
1000,143,2,35145,403
1000,143,3,35385,398
1000,143,4,35782,401
1000,143,5,35239,396
1000,143,6,33796,396
1000,143,7,34620,392
1000,143,8,34851,395
1000,143,9,35326,400
1000,143,10,35462,399
1000,143,11,34846,397
1000,143,12,35132,411
1000,143,13,35766,416
1000,143,14,35971,406
1000,144,0,34911,396
1000,144,1,35340,411
1000,144,2,35145,410
1000,144,3,35385,398
1000,144,4,35782,411
1000,144,5,35239,397
1000,144,6,33796,401
1000,144,7,34620,427
1000,144,8,34851,395
1000,144,9,35326,404
1000,144,10,35462,402
1000,144,11,34846,394
1000,144,12,35132,397
1000,144,13,35766,408
1000,144,14,35971,403
1000,145,0,34911,398
1000,145,1,35340,408
1000,145,2,35145,397
1000,145,3,35385,425
1000,145,4,35782,401
1000,145,5,35239,410
1000,145,6,33796,388
1000,145,7,34620,392
1000,145,8,34851,394
1000,145,9,35326,398
1000,145,10,35462,418
1000,145,11,34846,397
1000,145,12,35132,397
1000,145,13,35766,401
1000,145,14,35971,409
1000,146,0,34911,412
1000,146,1,35340,436
1000,146,2,35145,430
1000,146,3,35385,398
1000,146,4,35782,401
1000,146,5,35239,405
1000,146,6,33796,400
1000,146,7,34620,393
1000,146,8,34851,395
1000,146,9,35326,397
1000,146,10,35462,399
1000,146,11,34846,393
1000,146,12,35132,413
1000,146,13,35766,424
1000,146,14,35971,402
1000,147,0,34911,395
1000,147,1,35340,411
